taxon_id,taxon_authority,n_ds,ms_merge,sp_cat,mdl_seq,scientific_name,common_name,worms_id,redlist_code,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,esa_code,esa_source,is_ok
158842,worms,1,NA,fish,291,Aristostomias polydactylus,NA,158842,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
135294,worms,1,NA,invertebrate,292,Periphylla periphylla,Merchant-cap,135294,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
282607,worms,1,NA,fish,293,Rhynchactis leptonema,NA,282607,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
242603,worms,1,NA,mammal,295,Balaenoptera brydei,Bryde's whale,242603,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158736,worms,1,NA,fish,296,Stomias affinis,Gunther's boafish,158736,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
273681,worms,1,NA,fish,297,Psenes arafurensis,Banded driftfish,273681,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
107597,worms,1,NA,invertebrate,298,Meningodora vesca,NA,107597,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
126850,worms,1,NA,fish,299,Remora australis,whalesucker,126850,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127346,worms,1,NA,fish,300,Eustomias macrurus,Yellowstem dragonfish,127346,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275169,worms,1,NA,fish,301,Neonesthes microcephalus,Smallhead snaggletooth,275169,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126536,worms,1,NA,fish,302,Centrophryne spinulosa,Horned lantern fish,126536,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126702,worms,1,NA,fish,303,Herwigia kreffti,Krefft's smooth-head,126702,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272556,worms,1,NA,fish,304,Diceratias pileatus,NA,272556,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
130305,worms,1,NA,other,305,Maldane sarsi,bambooworm,130305,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
117849,worms,1,NA,invertebrate,306,Aglantha digitale,pink helmet,117849,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
272709,worms,1,NA,fish,307,Lampanyctus acanthurus,Spinytail lampfish,272709,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127365,worms,1,NA,fish,308,Melanostomias valdiviae,Valdivia black dragon fish,127365,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158888,worms,1,NA,fish,310,Diaphus garmani,Garman's lanternfish,158888,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127329,worms,1,NA,fish,312,Bathophilus brevis,NA,127329,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127348,worms,1,NA,fish,313,Eustomias schmidti,Schmidt's dragonfish,127348,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272657,worms,1,NA,fish,314,Diaphus anderseni,Andersen's lantern fish,272657,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
138849,worms,1,NA,invertebrate,316,Japetella diaphana,Diaphanous pelagic octopod,138849,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158751,worms,1,NA,fish,317,Stemonosudis rothschildi,Rothschild's barracudina,158751,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127404,worms,1,NA,fish,318,Masturus lanceolatus,sharptail mola,127404,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127302,worms,1,NA,fish,319,Vinciguerria attenuata,slender lightfish,127302,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158889,worms,1,NA,fish,321,Diaphus luetkeni,Luetken's lanternfish,158889,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127354,worms,1,NA,fish,322,Idiacanthus fasciola,ribbon sawtailfish,127354,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127318,worms,1,NA,fish,323,Aristostomias lunifer,loosejaw,127318,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126387,worms,1,NA,fish,324,Hirundichthys speculiger,mirrorwing flying-fish,126387,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126587,worms,1,NA,fish,325,Diaphus adenomus,Gilbert's large lantern fish,126587,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127079,worms,1,NA,fish,326,Tetragonurus atlanticus,bigeye squaretail,127079,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126633,worms,1,NA,fish,327,Taaningichthys paurolychnus,NA,126633,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126636,worms,1,NA,fish,328,Scopelengys tristis,Pacific blackchin,126636,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275172,worms,1,NA,fish,329,Photonectes caerulescens,Bulbless dragonfish,275172,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127373,worms,1,NA,fish,330,Rhadinesthes decimus,slender snaggletooth,127373,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
219745,worms,1,NA,fish,331,Cubiceps baxteri,cigarfish,219745,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127304,worms,1,NA,fish,333,Vinciguerria poweriae,Power's deep-water bristle-mouth fish,127304,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
377423,worms,1,NA,invertebrate,334,Benthesicymus crenatus,NA,377423,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
158752,worms,1,NA,fish,335,Sudis atrox,fierce pike smelt,158752,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272095,worms,1,NA,fish,336,Lestidiops pacificus,NA,272095,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127317,worms,1,NA,fish,337,Aristostomias grimaldii,NA,127317,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127287,worms,1,NA,fish,338,Cyclothone obscura,Hidden bristlemouth,127287,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126733,worms,1,NA,fish,339,Opisthoproctus soleatus,Barrel-eye,126733,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126480,worms,1,NA,fish,340,Trachonurus villosus,Furry whiptail,126480,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158854,worms,1,NA,fish,341,Eustomias enbarbatus,Barbate dragonfish,158854,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
410724,worms,1,NA,other,342,Golfingia (Golfingia) vulgaris vulgaris,brown peanut worm,410724,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126992,worms,1,NA,fish,343,Psenes maculatus,silver driftfish,126992,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126842,worms,1,NA,fish,344,Kali macrura,NA,126842,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
879785,worms,1,NA,invertebrate,345,Joubiniteuthis portieri,Joubin's squid,879785,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
1525496,worms,1,NA,fish,346,Dasyscopelus selenops,Wisner's lantern fish,1525496,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
126616,worms,1,NA,fish,348,Lampanyctus lineatus,NA,126616,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
158890,worms,1,NA,fish,349,Diaphus perspicillatus,Transparent lantern fish,158890,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279336,worms,1,NA,fish,350,Sigmops gracilis,Slender fangjaw,279336,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127332,worms,1,NA,fish,351,Bathophilus pawneei,Pawnee dragonfish,127332,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127371,worms,1,NA,fish,352,Photonectes parvimanus,Fleshyfin dragonfish,127371,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
1525960,worms,1,NA,fish,353,Dasyscopelus spinosus,Spiny lantern fish,1525960,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
158846,worms,1,NA,fish,354,Bathophilus longipinnis,NA,158846,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
140584,worms,1,NA,invertebrate,356,Ennucula tenuis,smooth nutclam,140584,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275012,worms,1,NA,fish,357,Astronesthes cyaneus,NA,275012,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126595,worms,1,NA,fish,358,Diaphus mollis,Soft lanternfish,126595,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
126734,worms,1,NA,fish,359,Rhynchohyalus natalensis,Glasshead barreleye,126734,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
280483,worms,1,NA,fish,360,Danaphos oculatus,bottlelight,280483,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275086,worms,1,NA,fish,361,Eustomias dendriticus,NA,275086,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127363,worms,1,NA,fish,362,Melanostomias melanops,NA,127363,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127366,worms,1,NA,fish,363,Neonesthes capensis,Cape snaggletooth,127366,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
159156,worms,1,NA,fish,364,Gigantactis macronema,NA,159156,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275008,worms,1,NA,fish,365,Aristostomias xenostoma,NA,275008,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127319,worms,1,NA,fish,367,Aristostomias tittmanni,loosejaw,127319,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126609,worms,1,NA,fish,368,Lampadena urophaos,sunbeam lampfish,126609,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127297,worms,1,NA,fish,369,Margrethia obtusirostra,Bighead portholefish,127297,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
273279,worms,1,NA,fish,370,Decapterus muroadsi,Brown-striped mackerel scad,273279,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
1610477,worms,1,NA,invertebrate,371,Belknapchiton alveolus,NA,1610477,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
127420,worms,1,NA,fish,373,Grammicolepis brachiusculus,thorny tinselfish,127420,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
127341,worms,1,NA,fish,374,Eustomias braueri,NA,127341,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
344560,worms,1,NA,invertebrate,375,Costentalina pacifica,NA,344560,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
241347,worms,1,NA,invertebrate,376,Molpadiodemas atlanticus,NA,241347,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
117909,worms,1,NA,invertebrate,377,Sertularella tenella,NA,117909,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
274961,worms,1,NA,fish,379,Vinciguerria lucetia,Panama lightfish,274961,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
131153,worms,1,NA,other,380,Prionospio cirrifera,NA,131153,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
159423,worms,1,NA,fish,381,Cubiceps capensis,Cape fathead,159423,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126559,worms,1,NA,fish,382,Chaenophryne draco,Smooth dreamer,126559,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272946,worms,1,NA,fish,383,Maulisia acuticeps,Sharpsnout tubeshoulder,272946,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
131290,worms,1,NA,other,384,Eusyllis blomstrandi,NA,131290,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
249962,worms,1,NA,other,385,Asajirus indicus,NA,249962,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
117690,worms,1,NA,invertebrate,386,Filellum serpens,NA,117690,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
126370,worms,1,NA,fish,388,Bathysaurus mollis,highfin lizardfish,126370,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
246164,worms,1,NA,invertebrate,389,Gennadas incertus,NA,246164,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
1056497,worms,1,NA,invertebrate,390,Gardinerosergia gardineri,NA,1056497,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
273684,worms,1,NA,fish,391,Howella parini,Parin's basslet,273684,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
220334,worms,1,NA,fish,392,Stemonosudis macrura,NA,220334,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217888,worms,1,NA,fish,394,Eumecichthys fiski,unicorn crestfish,217888,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272596,worms,1,NA,fish,395,Linophryne pennibarbata,NA,272596,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
107090,worms,1,NA,invertebrate,396,Benthesicymus laciniatus,NA,107090,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
301537,worms,1,NA,fish,398,Lampanyctus niger,Black lantern fish,301537,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217718,worms,1,NA,fish,399,Symbolophorus evermanni,Evermann's lantern fish,217718,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
103857,worms,1,NA,other,400,Bathystyeloides enderbyanus,NA,103857,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126588,worms,1,NA,fish,401,Diaphus bertelseni,Bertelsen's lanternfish,126588,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
272712,worms,1,NA,fish,402,Lampanyctus jordani,brokeline lanternfish,272712,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126626,worms,1,NA,fish,403,Myctophum nitidulum,Pearly lanternfish,126626,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272532,worms,1,NA,fish,404,Trachipterus fukuzakii,tapertail ribbonfish,272532,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
1391001,worms,1,NA,invertebrate,405,Dalicaris altus,NA,1391001,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
274939,worms,1,NA,fish,406,Poromitra oscitans,Yawning,274939,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
175030,worms,1,NA,other,407,Golfingia (Golfingia) muricaudata,NA,175030,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158887,worms,1,NA,fish,409,Diaphus fragilis,Fragile lantern fish,158887,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
400491,worms,1,NA,fish,410,Regalecus russellii,Oarfifsh,400491,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
183127,worms,1,NA,other,411,Dicarpa simplex,NA,183127,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
130248,worms,1,NA,other,412,Lumbrineris latreilli,NA,130248,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
107591,worms,1,NA,invertebrate,413,Hymenodora gracilis,wiry deep-sea shrimp,107591,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
272592,worms,1,NA,fish,414,Linophryne densiramus,Thickbranch angler,272592,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217795,worms,1,NA,fish,416,Bassozetus robustus,Robust assfish,217795,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275031,worms,1,NA,fish,417,Astronesthes luetkeni,NA,275031,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
279335,worms,1,NA,fish,418,Sigmops ebelingi,Ebeling's fangjaw,279335,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272247,worms,1,NA,fish,419,Parataeniophorus brevis,Short tapetail,272247,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275047,worms,1,NA,fish,420,Bathophilus kingi,NA,275047,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272594,worms,1,NA,fish,421,Linophryne indica,Headlight angler,272594,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
274924,worms,1,NA,fish,422,Melamphaes acanthomus,Slender bigscale,274924,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272717,worms,1,NA,fish,424,Lampanyctus steinbecki,Longfin lampfish,272717,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
130344,worms,1,NA,other,425,Aglaophamus malmgreni,NA,130344,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
272063,worms,1,NA,fish,427,Evermannella ahlstromi,NA,272063,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
130128,worms,1,NA,other,429,Glycera tesselata,NA,130128,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
272694,worms,1,NA,fish,430,Diaphus theta,california headlightfish,272694,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275052,worms,1,NA,fish,431,Borostomias panamensis,Panama snaggletooth,275052,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
141987,worms,1,NA,invertebrate,432,Portlandia arctica,Arctic yoldia,141987,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
126737,worms,1,NA,fish,433,Osmerus mordax,rainbow smelt,126737,LC,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217614,worms,1,NA,fish,434,Eustomias monoclonus,NA,217614,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126678,worms,1,NA,fish,435,Spectrunculus grandis,pudgy cuskeel,126678,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
220012,worms,1,NA,fish,436,Euleptorhamphus viridis,ribbon halfbeak,220012,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126368,worms,1,NA,fish,437,Scopelarchus michaelsarsi,big fin pearleye,126368,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
117870,worms,1,NA,invertebrate,438,Abietinaria abietina,sea fir,117870,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
1391000,worms,1,NA,invertebrate,439,Bathicaris urinator,NA,1391000,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
1007713,worms,1,NA,fish,441,Platyberyx andriashevi,NA,1007713,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126396,worms,1,NA,fish,443,Diretmichthys parini,Parin's spiny fin,126396,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
127367,worms,1,NA,fish,444,Pachystomias microdon,Smalltooth dragonfish,127367,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
140609,worms,1,NA,invertebrate,447,Taningia danae,Dana octopus squid,140609,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
126398,worms,1,NA,fish,448,Diretmus argenteus,spinyfin,126398,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
158869,worms,1,NA,fish,449,Scopelosaurus mauli,Maul's waryfish,158869,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
127330,worms,1,NA,fish,450,Bathophilus digitatus,NA,127330,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
377752,worms,1,NA,invertebrate,451,Sergia remipes,NA,377752,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
221419,worms,1,NA,fish,452,Pterycombus petersii,Prickly fanfish,221419,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
117860,worms,1,NA,invertebrate,453,Pantachogon haeckeli,NA,117860,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
1391002,worms,1,NA,invertebrate,454,Maorrancaris investigatoris,NA,1391002,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
117617,worms,1,NA,invertebrate,455,Halicreas minimum,NA,117617,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217863,worms,1,NA,fish,456,Cheilopogon atrisignis,glider flyingfish,217863,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272169,worms,1,NA,fish,457,Hirundichthys albimaculatus,Whitespot flyingfish,272169,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
217622,worms,1,NA,fish,458,Astronesthes trifibulatus,Triplethread snaggletooth,217622,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
273149,worms,1,NA,fish,459,Brama myersi,Myers' pomfret,273149,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
280749,worms,1,NA,fish,460,Eumegistus illustris,Brilliant pomfret,280749,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275179,worms,1,NA,fish,461,Stomias danae,NA,275179,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
275081,worms,1,NA,fish,462,Eustomias cryptobulbus,Hiddenbulb dragonfish,275081,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
217681,worms,1,NA,fish,463,Benthosema fibulatum,spinycheek lanternfish,217681,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
220327,worms,1,NA,fish,464,Lestidiops indopacificus,Indo-Pacific barracudina,220327,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
220268,worms,1,NA,invertebrate,465,Funchalia taaningi,prawn,220268,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE
217869,worms,1,NA,fish,466,Exocoetus monocirrhus,barbel flyingfish,217869,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
272733,worms,1,NA,fish,467,Symbolophorus californiensis,Bigfin lanternfish,272733,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
124951,worms,1,NA,invertebrate,468,Asteronyx loveni,Pipe-cleaner brittlestar,124951,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
281482,worms,1,NA,fish,469,Macropinna microstoma,barreleye,281482,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
278729,worms,1,NA,fish,470,Cypselurus angusticeps,narrowhead flyingfish,278729,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
274002,worms,1,NA,fish,471,Tetragonurus pacificus,Pacific squaretail,274002,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
279010,worms,1,NA,fish,472,Plectranthias kamii,NA,279010,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE
125064,worms,1,NA,invertebrate,473,Amphipholis squamata,"Dwarf brittle star, Long-armed brittle star, Scale brittle star, Small brittle star, Tiny brittle star",125064,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
275055,worms,1,NA,fish,474,Chauliodus macouni,viper fish,275055,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
131573,worms,1,NA,other,475,Terebellides stroemii,Stroem's trichobranchid worm,131573,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE
134666,worms,1,NA,invertebrate,476,Colossendeis macerrima,NA,134666,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
272714,worms,1,NA,fish,477,Lampanyctus omostigma,NA,272714,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
245559,worms,1,NA,invertebrate,478,Ophiomusa lymani,NA,245559,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,TRUE
