is_ok,component,common_name,scientific_name,redlist_code_max,extrisk_code,er_score,is_mmpa,is_mbta,is_bcc,worms_is_marine,worms_is_extinct,n_datasets,taxon_authority,taxon_id,model_id
FALSE,fish,NA,Pseudochromis luteus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278185,16295
FALSE,fish,NA,Odontanthias rhodopeplus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,311420,16801
FALSE,fish,NA,Sicyopus zosterophorus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,712899,16433
FALSE,fish,NA,Poecilopsetta hawaiiensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275850,9492
FALSE,fish,NA,Photostomias atrox,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398365,1179
FALSE,fish,NA,Cynoglossus monopus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274215,16538
FALSE,fish,NA,Satyrichthys clavilapis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,276937,16301
FALSE,fish,NA,Pomacentrus callainus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277144,11899
FALSE,fish,NA,Lycodes gracilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274100,11243
FALSE,fish,NA,Gobiodon fulvus,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219482,16308
FALSE,fish,NA,Malakichthys griseus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281511,1394
FALSE,fish,NA,Coryphaenoides brevibarbis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158954,8600
FALSE,fish,NA,Onigocia sibogae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,712550,16432
FALSE,fish,NA,Asterropteryx striata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277499,15784
FALSE,fish,NA,Deveximentum indicium,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1524392,16691
FALSE,fish,NA,Istigobius campbelli,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278032,16497
FALSE,fish,NA,Yarrella blackfordi,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,158835,10068
FALSE,fish,NA,Muraena melanotis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,271901,13293
FALSE,fish,NA,Pempheris molucca,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277061,15721
FALSE,fish,NA,Beryx mollis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272204,12273
FALSE,fish,NA,Omobranchus zebra,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278026,15718
FALSE,fish,NA,Gobiodon erythrospilus,VU,IUCN:VU,5,FALSE,FALSE,FALSE,TRUE,NA,1,worms,309999,13798
FALSE,fish,NA,Symphurus marmoratus,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274256,9632
FALSE,fish,NA,Cataetyx lepidogenys,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272763,16285
FALSE,fish,NA,Melamphaes eulepis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274926,1284
FALSE,fish,NA,Diaphus knappi,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,217685,8143
FALSE,fish,NA,Uranoscopus oligolepis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219170,16704
FALSE,fish,NA,Apogon dianthus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,273005,14520
FALSE,fish,NA,Dibrachichthys melanurus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,474928,16423
FALSE,fish,NA,Fowlerichthys scriptissimus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,712509,13058
FALSE,fish,NA,Saurenchelys fierasfer,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,271914,16555
FALSE,fish,NA,Erisphex pottii,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,280703,16707
FALSE,fish,NA,Abalistes filamentosus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,276793,13056
FALSE,fish,NA,Cynoglossus maculipinnis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274212,16708
FALSE,fish,NA,Argyripnus pharos,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,388403,1281
FALSE,fish,NA,Malakichthys barbatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281509,1280
FALSE,fish,NA,Kentrocapros flavofasciatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278933,12577
FALSE,fish,NA,Parabathymyrus brachyrhynchus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281994,13055
FALSE,fish,NA,Scorpaenopsis eschmeyeri,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277522,14522
FALSE,fish,NA,Champsodon nudivittis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,220338,1277
FALSE,fish,NA,Torquigener tuberculiferus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278276,15483
FALSE,fish,NA,Proteracanthus sarissophorus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,282380,16854
FALSE,fish,NA,Hyporhamphus neglectus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272190,16792
FALSE,fish,NA,Eustomias bibulboides,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275067,1233
FALSE,fish,NA,Assiculus punctatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279765,16480
FALSE,fish,NA,Paraplagusia guttata,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278659,16323
FALSE,fish,NA,Halieutaea retifera,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279065,921
FALSE,fish,NA,Cynoglossus macrolepidotus,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274209,16324
FALSE,fish,NA,Chelidoperca hirundinacea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277020,15706
FALSE,fish,NA,Grammonus robustus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272772,16789
FALSE,fish,NA,Engyprosopon latifrons,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219803,16788
FALSE,fish,NA,Cynoglossus sibogae,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274227,16325
FALSE,fish,NA,Lampanyctus macropterus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272713,984
FALSE,fish,NA,Chaunax umbrinus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,217857,8474
FALSE,fish,NA,Tetraroge nigra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1526388,14695
FALSE,fish,NA,Apogonichthyoides niger,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,475088,16420
FALSE,fish,NA,Amphiprion barberi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398553,11479
FALSE,fish,NA,Psettina variegata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278144,13239
FALSE,fish,NA,Soleichthys maculosus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,388927,16418
FALSE,fish,NA,Champsodon atridorsalis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278640,13280
FALSE,fish,NA,Lampanyctus hawaiiensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1525480,943
FALSE,fish,NA,Pristigenys meyeri,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,276036,8401
FALSE,fish,NA,Stethojulis notialis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277109,11310
FALSE,fish,NA,Odontanthias unimaculatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,311421,16855
FALSE,fish,NA,Sacura margaritacea,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277201,16856
FALSE,fish,NA,Trimmatom nanus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219592,16002
FALSE,fish,NA,Bathygobius petrophilus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277635,16831
FALSE,fish,NA,Lampanyctus lineatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,126616,348
FALSE,fish,NA,Heminodus philippinus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281030,16774
FALSE,fish,NA,Snyderina yamanokami,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,282819,16719
FALSE,fish,NA,Bembrops caudimacula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219141,13808
FALSE,fish,NA,Gymnothorax reticularis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,217511,15508
FALSE,fish,NA,Parapercis pacifica,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398610,16398
FALSE,fish,NA,Poecilopsetta inermis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275851,12910
FALSE,fish,NA,Schismatogobius insignis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1605299,16337
FALSE,fish,NA,Melamphaes macrocephalus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274933,824
FALSE,fish,NA,Pempheris otaitensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277065,9968
FALSE,fish,NA,Pseudoscopelus lavenbergi,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398598,788
FALSE,fish,NA,Acentronura breviperula,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,309247,13643
FALSE,fish,NA,Pogonoperca punctata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,218270,8331
FALSE,fish,NA,Malthopsis annulifera,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277540,12179
FALSE,fish,NA,Engyprosopon annulatum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1605264,14523
FALSE,fish,NA,Ctenotrypauchen chinensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,865808,16346
FALSE,fish,NA,Ichthyocampus carce,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281144,16622
FALSE,fish,NA,Bathophilus schizochirus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275049,513
FALSE,fish,NA,Polyipnus unispinus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275003,13314
FALSE,fish,NA,Harpadon microchir,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277384,16721
FALSE,fish,NA,Cercamia cladara,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,280081,9953
FALSE,fish,NA,Lampanyctus hubbsi,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272710,507
FALSE,fish,NA,Ctenochaetus flavicauda,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277560,9952
FALSE,fish,NA,Engyprosopon mogkii,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277400,12990
FALSE,fish,NA,Bembradium furici,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279892,14913
FALSE,fish,NA,Champsodon sagittus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278646,13354
FALSE,fish,NA,Bathygobius hongkongensis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277626,16352
FALSE,fish,NA,Eustomias bimargaritoides,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275071,506
FALSE,fish,NA,Pontinus helena,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274686,14903
FALSE,fish,NA,Bregmaceros lanceolatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272293,16763
FALSE,fish,NA,Chelidoperca stella,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1385046,16469
FALSE,fish,NA,Apogon dammermani,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,273001,14763
FALSE,fish,NA,Torquigener brevipinnis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278265,13371
FALSE,fish,NA,Paraplotosus butleri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,282098,16359
FALSE,fish,NA,Taeniopsetta radula,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279155,9167
FALSE,fish,NA,Gobius bontii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,302950,15680
FALSE,fish,NA,Aseraggodes kaianus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279724,14753
FALSE,fish,NA,Microphotolepis multipunctata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281563,16728
FALSE,fish,NA,Photonectes waitti,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,835025,488
FALSE,fish,NA,Priolepis triops,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,276781,12911
FALSE,fish,NA,Plectranthias kamii,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,279010,472
FALSE,fish,NA,Parabathymyrus macrophthalmus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281997,16720
FALSE,fish,NA,Centroberyx druzhinini,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,276893,12989
FALSE,fish,NA,Pseudanthias elongatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277449,13390
FALSE,fish,NA,Parapercis xanthogramma,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398614,13490
FALSE,fish,NA,Polymetme elongata,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,274958,14751
FALSE,fish,NA,Amblycirrhitus unimacula,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277570,14750
FALSE,fish,NA,Pegasus tetrabelos,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1385053,16470
FALSE,fish,NA,Samaris spinea,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,368180,14525
FALSE,fish,NA,Rhynchoconger ectenurus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275424,14749
FALSE,fish,NA,Owstonia sibogae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1486843,16472
FALSE,fish,NA,Minous quincarinatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277745,16554
FALSE,fish,NA,Stomias danae,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,275179,461
FALSE,fish,NA,Nibea coibor,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,281749,16370
FALSE,fish,NA,Saurida macrolepis,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,272114,16373
FALSE,fish,NA,Muraenichthys gymnopterus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278254,14745
FALSE,fish,NA,Kuhlia xenura,NA,FWS:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278251,11683
FALSE,fish,NA,Psettina brevirictis,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,219811,16566
FALSE,fish,NA,Sphyraena waitii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,273987,15514
FALSE,fish,NA,Narcinops ornatus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1486853,16471
FALSE,fish,NA,Euristhmus microphthalmus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,390446,16388
FALSE,fish,NA,Praealticus tanegasimae,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,282340,15530
FALSE,fish,NA,Gymnothorax minor,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,271853,13549
FALSE,fish,NA,Halieutopsis simula,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,278806,13550
FALSE,fish,NA,Himantura leoparda,EN,IUCN:EN,25,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398328,16394
FALSE,fish,NA,Eusurculus pistillum,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,398396,16399
FALSE,fish,NA,Pseudorhombus neglectus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,277085,16730
FALSE,fish,NA,Scalicus quadratorostratus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1012513,14529
FALSE,fish,NA,Lyconus brachycolus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,221502,13079
FALSE,invertebrate,Aaom snail,Omalogyra atomus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,140616,11110
FALSE,invertebrate,Adusta miter,Nebularia eremitarum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,1063206,14008
FALSE,invertebrate,Aesop shrimp,Pandalus montagui,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107651,7104
FALSE,invertebrate,Aesop slipper lobster,Scyllarides haanii,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,382913,NA
FALSE,invertebrate,American hammer oyster,Malleus albus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,507057,17357
FALSE,invertebrate,American lobster,Homarus americanus,LC,NMFS:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,3,worms,156134,NA
FALSE,invertebrate,Anchialine pool shrimp,Vetericaris chaceorum,EN,FWS:EN,100,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,514158,18418
FALSE,invertebrate,Anna's chromodoris,Chromodoris annae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558229,17397
FALSE,invertebrate,Anne's phyllidiopsis,Phyllidiopsis annae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,536725,14853
FALSE,invertebrate,Antillean razor clam,Solena obliqua,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,512089,12376
FALSE,invertebrate,Asian moon scallop,Amusium pleuronectes,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215388,15394
FALSE,invertebrate,Asiatic cockle,Vepricardium asiaticum,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,381086,17275
FALSE,invertebrate,Atlantic assiminea,Angustassiminea succinea,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,1511178,7144
FALSE,invertebrate,Atlantic casmaria,Casmaria ponderosa,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,211108,14120
FALSE,invertebrate,Atlantic dogwinkle,Nucella lapillus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,140403,10479
FALSE,invertebrate,Atlantic jackknife clam,Ensis directus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,worms,933783,4225
FALSE,invertebrate,Aussie hermit crab,Coenobita variabilis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,368198,13956
FALSE,invertebrate,Australian box jellyfish,Chironex fleckeri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,289593,17199
FALSE,invertebrate,Australian rose shrimp,Parapenaeus australiensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,377559,16908
FALSE,invertebrate,Australian scallop,Pecten fumatus,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,393904,16207
FALSE,invertebrate,Australian trumpet shell,Syrinx aruana,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1498452,17373
FALSE,invertebrate,Babylon turrid,Turris babylonia,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,435126,15074
FALSE,invertebrate,Babylonian auger,Terebra babylonia,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,208062,14098
FALSE,invertebrate,Banks' murex,Chicoreus banksii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,208132,13435
FALSE,invertebrate,Bennett's feather star,Anneissia bennetti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,828992,13983
FALSE,invertebrate,Black-striped Split-tooth Dorid,Hypselodoris nigrostriata,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,209600,15062
FALSE,invertebrate,Blue-ringed Swallowtail,Chelidonura livida,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,599341,17415
FALSE,invertebrate,Bob Marley sponge,Pipestela candelabra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,345057,17480
FALSE,invertebrate,Bock's pygmy octopus,Octopus bocki,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,341953,8642
FALSE,invertebrate,Boutet's cowrie,Lyncina leviathan bouteti,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,578034,10655
FALSE,invertebrate,Branched Soft Coral Eater,Phyllodesmium poindimiei,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534073,14268
FALSE,invertebrate,Brown-blotched Pancake Dorid,Platydoris scabra,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,221067,14180
FALSE,invertebrate,Bubble Sap-sucker,Ascobulla fischeri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,494400,15763
FALSE,invertebrate,Bushy-gilled Sucking Dorid,Dendrodoris arborescens,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,533877,15638
FALSE,invertebrate,Butler's thorny oyster,Spondylus butleri,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,506964,14234
FALSE,invertebrate,Caledonian mitten lobster,Parribacus caledonicus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,382925,15922
FALSE,invertebrate,Cape pearl oyster,Pinctada chemnitzii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,207898,17236
FALSE,invertebrate,Caribbean reef octopus,Octopus briareus,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,341954,11156
FALSE,invertebrate,Carolina marshclam,Polymesoda caroliniana,NA,NA,1,FALSE,FALSE,FALSE,FALSE,NA,1,worms,420926,7930
FALSE,invertebrate,Cat's toungue tellin,Scutarcopagia linguafelis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,729827,15939
FALSE,invertebrate,Catala's sea star,Thromidia catalai,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,367763,13421
FALSE,invertebrate,Catalina mantis,Squilla mantoidea,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,409353,16071
FALSE,invertebrate,Cayenne moon snail,Naticarius cayennensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,1765413,13029
FALSE,invertebrate,Cephalopods,Abralia heminuchalis,DD,IUCN:DD,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,341831,13005
FALSE,invertebrate,China moon snail,Naticarius onca,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,570008,14028
FALSE,invertebrate,Chinese cockle,Vepricardium sinense,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,381157,17277
FALSE,invertebrate,Chinese glauconome,Glauconome chinensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,507448,17364
FALSE,invertebrate,Chinese mud shrimp,Solenocera koelbeli,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,210422,16917
FALSE,invertebrate,Chinese thorny oyster,Spondylus sinensis,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,207871,14093
FALSE,invertebrate,Chocolate-banded bubble snail,Hydatina amplustre,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,215421,10843
FALSE,invertebrate,Co's Goniobranchus,Goniobranchus coi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,597329,15940
FALSE,invertebrate,Coleman's sea slug,Chromodoris colemani,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,558301,14854
FALSE,invertebrate,Collingwood's Chromodoris,Goniobranchus collingwoodi,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,597330,14011
FALSE,invertebrate,Daphne' Chromodoris,Goniobranchus daphne,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,597331,14015
FALSE,invertebrate,Desetang's mitre,Scabricola desetangsii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,217209,15614
FALSE,invertebrate,Diana conch,Euprotomus aurisdianae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,564720,15568
FALSE,invertebrate,Diana's scallop,Semipallium dianae,NA,NA,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,393337,14846
FALSE,invertebrate,Diguet's pygmy octopus,Paroctopus digueti,LC,IUCN:LC,1,FALSE,FALSE,FALSE,TRUE,NA,1,worms,534130,12105
FALSE,invertebrate,Dorodotes shrimp,Procletes levicarina,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,515527,16920
FALSE,invertebrate,Edward's hermit crab,Diogenes edwardsii,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,367663,16926
FALSE,invertebrate,Egyptian prawn,Metapenaeopsis aegyptia,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,107105,13830
FALSE,invertebrate,Egyptian sea star,Gomophia egyptiaca,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,worms,213303,13419
