worms_id,botw_id,redlist_code,worms_id_url,scientific_names_dataset,scientific_names_dataset_url,scientific_name_accepted,taxon_rank,common_name,taxonomic_group,entity_descriptions,lead_agency,fws_esa,fws_esa_all,is_bcc
343907,22694321,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343907,Larus californicus,https://ecos.fws.gov/ecp/species/10955,Larus californicus,Species,California Gull,Birds,NA,FWS,LC,LC,TRUE
148797,22694317,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148797,Larus delawarensis,https://ecos.fws.gov/ecp/species/10468,Larus delawarensis,Species,Ring-billed Gull,Birds,Wherever found,FWS,LC,LC,FALSE
343913,22694296,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343913,Larus heermanni,https://ecos.fws.gov/ecp/species/11955,Larus heermanni,Species,Heermann's Gull,Birds,NA,FWS,LC,LC,TRUE
343914,22694340,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343914,Larus livens,https://ecos.fws.gov/ecp/species/11971,Larus livens,Species,Yellow-footed Gull,Birds,NA,FWS,LC,LC,TRUE
137146,22694324,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137146,Larus marinus,https://ecos.fws.gov/ecp/species/10405,Larus marinus,Species,Great Black-backed Gull,Birds,Wherever found,FWS,LC,LC,FALSE
343916,22694337,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343916,Larus occidentalis,https://ecos.fws.gov/ecp/species/11969,Larus occidentalis,Species,Western Gull,Birds,NA,FWS,LC,LC,TRUE
159076,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159076,Chroicocephalus philadelphia,https://ecos.fws.gov/ecp/species/10415,Larus philadelphia,Species,Bonaparte's Gull,Birds,Wherever found,FWS,LC,LC,FALSE
159077,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159077,Leucophaeus pipixcan,https://ecos.fws.gov/ecp/species/10567,Larus pipixcan,Species,Franklin's Gull,Birds,NA,FWS,LC,LC,TRUE
343918,22694447,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343918,Larus relictus,https://ecos.fws.gov/ecp/species/7615,Larus relictus,Species,Relict gull,Birds,Wherever found,FWS,EN,EN,FALSE
1505226,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1505226,Lasiurus sp.,https://ecos.fws.gov/ecp/species/11173,Lasiurus,Genus,Hairy-Tailed Bats,Mammals,NA,FWS,LC,LC,FALSE
1505228,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1505228,Lasiurus cinereus,https://ecos.fws.gov/ecp/species/9229,Lasiurus cinereus,Species,hoary bat,Mammals,Wherever found,FWS,LC,LC,FALSE
217438,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217438,Latimeria chalumnae,https://ecos.fws.gov/ecp/species/10533,Latimeria chalumnae,Species,African coelacanth,Fishes,Tanzanian Distinct Population  Segment (DPS) of African coelacanth,NMFS,TN,TN,FALSE
159322,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159322,Leiostomus xanthurus,https://ecos.fws.gov/ecp/species/11799,Leiostomus xanthurus,Species,Spot,Fishes,NA,FWS,LC,LC,FALSE
137208,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137208,Lepidochelys kempii,https://ecos.fws.gov/ecp/species/5523,Lepidochelys kempii,Species,Kemp's ridley sea turtle,Reptiles,Wherever found,FWS and NMFS,EN,EN,FALSE
220293,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=220293,Lepidochelys olivacea,https://ecos.fws.gov/ecp/species/1513,Lepidochelys olivacea,Species,Olive ridley sea turtle,Reptiles,"Breeding colony populations on Pacific coast of Mexico; Wherever found, except when listed as endangered under 50 CFR 224.101",FWS and NMFS,EN,EN,FALSE
1561264,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1561264,Lepidurus packardi,https://ecos.fws.gov/ecp/species/2246,Lepidurus packardi,Species,Vernal pool tadpole shrimp,Crustaceans,Wherever found,FWS,EN,EN,FALSE
254345,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254345,Leptocottus armatus,https://ecos.fws.gov/ecp/species/11137,Leptocottus armatus,Species,Pacific Staghorn Sculpin,Fishes,NA,FWS,LC,LC,FALSE
1594588,22697721,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1594588,Leptoptilos dubius,https://ecos.fws.gov/ecp/species/2053,Leptoptilos dubius,Species,Greater adjutant,Birds,Wherever found,FWS,EN,EN,FALSE
101173,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=101173,Lethenteron camtschaticum,https://ecos.fws.gov/ecp/species/11527,Lethenteron camtschaticum,Species,Arctic Lamprey,Fishes,NA,FWS,LC,LC,FALSE
1601338,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1601338,Limnadia lenticularis,https://ecos.fws.gov/ecp/species/5666,Limnadia lenticularis,Species,American clam shrimp,Crustaceans,Wherever found,FWS,LC,LC,FALSE
158955,22693344,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158955,Limnodromus griseus,https://ecos.fws.gov/ecp/species/9480,Limnodromus griseus,Species,Short-billed Dowitcher,Birds,Wherever found,FWS,LC,LC,TRUE
158965,22693162,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158965,Limosa fedoa,https://ecos.fws.gov/ecp/species/9481,Limosa fedoa,Species,Marbled Godwit,Birds,Wherever found,FWS,LC,LC,TRUE
159033,22693154,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159033,Limosa haemastica,https://ecos.fws.gov/ecp/species/9482,Limosa haemastica,Species,Hudsonian Godwit,Birds,Wherever found,FWS,LC,LC,TRUE
159034,22693158,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159034,Limosa lapponica,https://ecos.fws.gov/ecp/species/9597,Limosa lapponica,Species,Bar-tailed Godwit,Birds,Wherever found,FWS,LC,LC,TRUE
1392334,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1392334,Linderiella occidentalis,https://ecos.fws.gov/ecp/species/3696,Linderiella occidentalis,Species,California linderiella,Crustaceans,Wherever found,FWS,LC,LC,FALSE
1392335,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1392335,Linderiella santarosae,https://ecos.fws.gov/ecp/species/8916,Linderiella santarosae,Species,Santa Rosa linderiella,Crustaceans,Wherever found,FWS,LC,LC,FALSE
261014,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=261014,Lirceolus smithii,https://ecos.fws.gov/ecp/species/10197,Lirceolus smithii,Species,Texas Troglobitic Water Slater,Crustaceans,Wherever found,FWS,LC,LC,FALSE
888146,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=888146,Acanthastrea ishigakiensis,https://ecos.fws.gov/ecp/species/9366,Lobophyllia ishigakiensis,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
159017,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159017,Lontra canadensis,https://ecos.fws.gov/ecp/species/4087,Lontra canadensis,Species,River otter,Mammals,Wherever found,FWS,LC,LC,FALSE
1484470,22720646,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484470,Loxia curvirostra,https://ecos.fws.gov/ecp/species/8743,Loxia curvirostra,Species,Red crossbill,Birds,Wherever found,FWS,LC,LC,TRUE
NA,22720832,CR,NA,Loxops caeruleirostris; Hemignathus wilsoni; Oreomystis bairdi; Palmeria dolei; Tachybaptus rufolavatus; Sitta ledanti; Selasphorus sasin; Icterus gularis; Cinclus mexicanus; Vultur gryphus; Phoenicoparrus andinus; Magumma parva; Anthracothorax dominicus; Himatione sanguinea; Anairetes alpinus; Hydrobates homochroa; Podilymbus gigas; Icterus graduacauda; Peucaea aestivalis; Vermivora bachmanii; Amazona leucocephala; Cotinga maculata; Platysteira laticincta; Tauraco bannermani; Setophaga castanea; Artemisiospiza belli; Vireo bellii; Toxostoma bendirei; Moho bishopi; Tangara peruviana; Pica hudsonia; Eriocnemis nigrivestis; Poecile atricapillus; Vireo atricapilla; Spizella atrogularis; Pipile jacutinga; Formicivora erythronotos; Grus nigricollis; Leucosticte atrata; Himantopus novaezelandiae; Hydrobates melania; Setophaga nigrescens; Amphispiza bilineata; Crax alberti; Polioptila caerulea; Primolius couloni; Lampornis clemenciae; Ara glaucogularis; Pyrrhura cruentata; Tragopan blythii; Rallus semiplumbeus; Urile penicillatus; Scytalopus novacapitalis; Mergus octosetaceus; Spizella breweri; Geotrygon mystacea; Selasphorus platycercus; Grallaria milleri; Leucosticte australis; Crossoptilon mantchuricum; Sitta pusilla; Amazilia yucatanensis; Empidonax fulvifrons; Tragopan caboti; Eutrichomyias rowleyi; Gymnogyps californianus; Toxostoma redivivum; Selasphorus calliope; Cardellina canadensis; Setophaga tigrina; Haemorhous cassinii; Peucaea cassinii; Penelope perspicax; Setophaga cerulea; Petroica traversi; Catreus wallichii; Nemosia rourei; Calcarius ornatus; Corvus cryptoleucus; Eulidia yarrellii; Lophophorus lhuysii; Antrostomus carolinensis; Rallus crepitans; Ploceus golandi; Nucifraga columbiana; Drepanoptila holosericea; Leiothlypis crissalis; Phalaenoptilus nuttallii; Empidonax occidentalis; Calypte costae; Prosopeia splendens; Toxostoma curvirostre; Arcanator orostruthus; Lophura edwardsi; Trogon elegans; Setophaga angelae; Micrathene whitneyi; Syrmaticus ellioti; Chaetocercus berlepschi; Spinus spinus; Amytornis goyderi; Basileuterus lachrymosus; Buteo regalis; Clytorhynchus vitiensis; Psiloscops flammeolus; Aphelocoma coerulescens; Pyriglena atra; Buteo galapagoensis; Zosterops luteirostris; Melanerpes uropygialis; Colaptes chrysoides; Anodorhynchus glaucus; Cleptornis marchei; Odontophorus strophium; Setophaga graciae; Tyto longimembris; Poecile cinctus; Vireo vicinior; Centrocercus urophasianus; Ara ambiguus; Ardeotis (=Choriotis) nigriceps; Pipilo chlorurus; Brotogeris pyrrhoptera; Picathartes oreas; Pezoporus wallicus; Myiagra freycineti; Todiramphus cinnamominus; Centrocercus minimus; Harpia harpyja; Zonotrichia querula; Loxops coccineus; Chlorodrepanis virens; Fulica alai; Corvus hawaiiensis; Anas wyvilliana; Branta (=Nesochen) sandvicensis; Buteo solitarius; Chasiempis sandwichensis; Celeus galeatus; Setophaga occidentalis; Amazilia luciae; Grus monacha; Icterus cucullatus; Oreophasis derbianus; Anodorhynchus hyacinthinus; Malimbus ibadanensis; Drepanis coccinea; Amazona imperialis; Campephilus imperialis; Anodorhynchus leari; Campephilus principalis; Grus japonensis; Rhinoptilus bitorquatus; Podiceps taczanowskii; Laterallus tuerosi; Baeolophus ridgwayi; Hemitriccus kaempferi; Rhynochetos jubatus; Strigops habroptilus; Akialoa stejnegeri; Chlorodrepanis stejnegeri; Chasiempis sclateri; Hemignathus hanapepe; Moho braccatus; Geothlypis formosa; Setophaga kirtlandii; Myadestes myadestinus; Calamospiza melanocorys; Spinus lawrencei; Anas laysanensis; Telespiza cantans; Passerina amoena; Ammospiza leconteii; Toxostoma lecontei; Tympanuchus pallidicinctus; Rhea (=Pterocnemia) pennata; Melanerpes lewis; Cyanopsitta spixii; Tyrannus caudifasciatus; Uratelornis chimaera; Calothorax lucifer; Aythya innotata; Tyto soumagnei; Haliaeetus vociferoides; Eutriorchis astur; Macrocephalon maleo; Gymnomyza samoensis; Corvus kubaryi; Ptilinopus roseicapilla; Aerodramus bartschi; Ducula galeata; Loxops ochraceus; Paroreomyza montana; Hemignathus affinis; Pseudonestor xanthophrys; Foudia rubra; Falco punctatus; Plectrophenax hyperboreus; Poecile sclateri; Antrostomus arizonae; Megapodius laperouse; Myzomela rubratra; Aplonis opaca; Syrmaticus mikado; Ara militaris; Ducula mindorensis; Ictinia mississippiensis; Paroreomyza flammea; Otus ireneae; Sialia currucoides; Poecile gambeli; Oreortyx pictus; Xenicus longipes; Turnagra capensis; Telespiza ultima; Acrocephalus nijoi; Acrocephalus yamashinae; Agropsar philippensis; Akialoa ellisiana; Akialoa lanaiensis; Arundinax aedon; Calliope calliope; Carpodacus roseus; Coccyzus vieilloti; Ficedula albicilla; Hierococcyx nisicolor; Himatione fraithii; Hydrobates hornbyi; Hydrobates monorhis; Hydrobates tethys; Hydropsalis cayennensis; Icterus portoricensis; Larvivora cyane; Larvivora sibilans; Loxops wolstenholmei; Melanospiza bicolor; Melopyrrha portoricensis; Nesophlox evelynae; Ninox japonica; Oreothlypis superciliosa; Phylloscopus examinandus; Rallus obsoletus; Setophaga adelaidae; Spodiopsar cineraceus; Sporophila morelleti; Thryophilus sinaloa; Troglodytes pacificus; Atrichornis clamosus; Zosterops albogularis; Geronticus eremita; Camptostoma imberbe; Circus hudsonius; Glaucidium gnoma; Aegolius acadicus; Dryobates nuttallii; Paroreomyza maculata; Chlorodrepanis flava; Chasiempis ibidis; Baeolophus inornatus; Dendrocopos noguchii; Peucedramus taeniatus; Myadestes obscurus; Neophema chrysogaster; Cyanoramphus malherbi; Ciconia boyciana (=ciconia b.); Psittirostra psittacea; Empidonax difficilis; Rhipidura lepida; Pyrroglaux podargina; Loxioides bailleui; Phytotoma raimondii; Phainopepla nitens; Cacatua haematuropygia; Rhodonessa caryophyllacea; Gymnorhinus cyanocephalus; Pedionomus torquatus; Vireo plumbeus; Xenopirostris polleni; Aplonis tabuensis; Rukia longirostra; Aplonis pelzelni; Melamprosops phaeosoma; Falco mexicanus; Setophaga discolor; Myadestes palmeri; Antrostomus noctitherus; Amazona vittata; Vireo latimeri; Cardinalis sinuatus; Alauda razae; Crax blumenbachii; Patagioenas flavirostris; Sphyrapicus ruber; Amazona rhodocorytha; Pionopsitta pileata; Amazona viridigenalis; Urile urile; Phaenicophaeus pyrrhocephalus; Cardellina rubrifrons; Amazona arausiaca; Amazona brasiliensis; Buteo ridgwayi; Foudia flavicans; Pachyramphus aglaiae; Zosterops rotensis; Leucopsar rothschildi; Cinclodes aricomae; Aimophila ruficeps; Selasphorus rufus; Artemisiospiza nevadensis; Oreoscoptes montanus; Cacatua moluccensis; Ammospiza caudacuta; Callipepla squamata; Neophema splendida; Lophophorus sclateri; Icterus parisorum; Cistothorus platensis; Leucopeza semperi; Foudia sechellarum; Copsychus sechellarum; Terpsiphone corvina; Buteo brachyurus; Pauxi koepckeae; Calcarius pictus; Mimus graysoni; Tinamus solitarius; Pauxi unicornis; Pipilo maculatus; Anthus spragueii; Amazona versicolor; Merulaxis stresemanni; Amazona guildingii; Pomarea nigra; Porphyrio hochstetteri; Porphyrio mantelli; Rhynchophanes mccownii; Rhynchopsitta pachyrhyncha; Agelaius tricolor; Hydrobates tristrami; Rukia ruki; Metabolus rugensis; Neophema pulchella; Malaconotus alius; Ortalis vetula; Xenopirostris damii; Passerina versicolor; Chaetura vauxi; Auriparus flaviceps; Amazona vinacea; Leiothlypis virginiae; Dasyornis longirostris (=brachypterus I.); Sturnella neglecta; Megascops kennicottii; Tragopan melanocephalus; Psophodes nigrogularis; Megascops trichopsis; Agelastes meleagrides; Ramphocinclus brachyurus; Leptasthenura xenothorax; Cacatua alba; Sporophila torqueola; Patagioenas leucocephala; Crossoptilon crossoptilon; Grus vipio; Corvus leucognaphalus; Picathartes gymnocephalus; Elanus leucurus; Columba junoniae; Lagopus leucura; Xipholena atropurpurea; Penelope albipennis; Sphyrapicus thyroideus; Chamaea fasciata; Amazona collaria; Aulacorhynchus huallagae; Cacatua sulphurea; Agelaius xanthomus,https://ecos.fws.gov/ecp/species/153,Loxops caeruleirostris,NA,Akekee / akiapolaau / Akikiki / `Akohekohe (crested honeycreeper) / Alaotra Grebe / Algerian nuthatch / Allen's Hummingbird / Altamira Oriole / American Dipper / Andean condor / Andean flamingo / Anianiau / Antillean Mango / 'Apapane / Ash-breasted tit-tyrant / Ashy Storm-petrel / Atitlan grebe / Audubon's Oriole / Bachman's Sparrow / Bachman's warbler (=wood) / Bahaman or Cuban parrot / Banded cotinga / Banded wattle-eye / Bannerman's turaco / Bay-breasted Warbler / Bells Sparrow / Bell's Vireo / Bendire's Thrasher / Bishop's `o`o / Black-backed tanager / Black billed Magpie / black-breasted puffleg / Black-capped Chickadee / Black-capped Vireo / Black-chinned Sparrow / Black-fronted piping-guan / Black hooded (black-headed) antwren / Black-necked Crane / Black Rosy-Finch / Black Stilt / Black Storm-Petrel / Black-throated Gray Warbler / Black throated Sparrow / Blue-billed curassow / Blue gray Gnatcatcher / Blue-headed macaw / Blue-throated Hummingbird / Blue-throated macaw / Blue-throated (=ochre-marked) parakeet / Blyth's tragopan pheasant / Bogota rail / Brandt's Cormorant / Brasilia tapaculo / Brazillian merganser / Brewer's Sparrow / Bridled Quail-Dove / Broad-tailed Hummingbird / Brown-banded antpitta / Brown-capped Rosy-Finch / Brown eared pheasant / Brown-headed Nuthatch / Buff-bellied Hummingbird / Buff-breasted Flycatcher / Cabot's tragopan pheasant / Caerulean Paradise flycatcher / California condor / California condor / California condor / California Thrasher / Calliope Hummingbird / Canada Warbler / Cape May Warbler / Cassin's Finch / Cassin's Sparrow / Cauca guan / Cerulean Warbler / Chatham Island robin / Cheer pheasant / Cherry-throated tanager / Chestnut-collared Longspur / Chihuahuan Raven / Chilean woodstar / Chinese monal pheasant / Chuck-will's-widow / Clapper Rail / Clarke's weaver / Clark's Nutcracker / Cloven-feathered dove / Colima Warbler / Common Poorwill / Cordilleran Flycatcher / Costa's Hummingbird / Crimson shining parrot / Curve-billed Thrasher / Dappled mountain robin / Edward's pheasant / Elegant Trogon / Elfin-woods warbler / Elf owl / Elliot's pheasant / Esmeraldas woodstar / Eurasian Siskin / Eyrean grasswren (flycatcher) / Fan-tailed Warbler / Ferruginous Hawk / Fiji Shrikebill / Flammulated Owl / Florida scrub-jay / Fringe-backed fire-eye / Galapagos hawk / Ghizo white-eye / Gila Woodpecker / Gilded Flicker / Glaucous macaw / Golden White-eye / Gorgeted wood-quail / Grace's Warbler / Grass owl / Gray-headed Chickadee / Gray vireo / Greater sage-grouse / Greater sage-grouse / Greater sage-grouse / Great green macaw / Great Indian bustard / Green-tailed Towhee / grey-cheeked parakeet / Grey-necked rockfowl / Ground parrot / Guam broadbill / Guam kingfisher / Guam kingfisher / Gunnison Sage-grouse / Harpy eagle / Harris's Sparrow / Hawaii akepa / Hawai'i 'Amakihi / Hawaiian coot (alae ke`oke`o) / Hawaiian crow / Hawaiian duck / Hawaiian goose / Hawaiian (='lo) Hawk / Hawaii Elepaio / Helmeted woodpecker / Hermit Warbler / Honduran emerald hummingbird / Hooded Crane / Hooded Oriole / Horned guan / Hyacinth macaw / Ibadan malimbe / `I`iwi / Imperial parrot / Imperial woodpecker / Indigo macaw / Ivory-billed woodpecker / Japanese Crane / Jerdon's courser / Junin grebe / Junin rail / Juniper Titmouse / Kaempfer's tody-tyrant / Kagu / Kakapo / Kauai akialoa (honeycreeper) / Kaua'i 'Amakihi / Kauai Elepaio / Kauai nukupuu / Kauai `o`o (honeyeater) / Kentucky Warbler / Kirtland's Warbler / Large Kauai (=kamao) Thrush / Lark Bunting / Lawrence's Goldfinch / Laysan duck / Laysan finch / Lazuli Bunting / Le Conte's Sparrow / LeContes Thrasher / Lesser prairie-chicken / Lesser prairie-chicken / Lesser prairie-chicken / Lesser rhea (incl. Darwin's) / Lewis's Woodpecker / Little blue macaw / Loggerhead Kingbird / Long-tailed ground roller / Lucifer Hummingbird / Madagascar pochard / Madagascar red owl / Madagascar sea eagle / Madagascar serpent eagle / Maleo megapode / Mao (= maomao) (honeyeater) / Mariana (=aga) Crow / Mariana Fruit-Dove / Mariana swiftlet / Marquesas pigeon / Maui akepa / Maui 'Alauahio / Maui nukupuu / Maui parrotbill (Kiwikiu) / Mauritius fody / Mauritius kestrel / McKay's Bunting / Mexican Chickadee / Mexican Whip-poor-will / Micronesian megapode / Micronesian Myzomela / Micronesian starling / Mikado pheasant / Military macaw / Mindoro imperial (=zone-tailed) pigeon / Mississippi Kite / Molokai creeper / Morden's owlet / Mountain Bluebird / Mountain Chickadee / Mountain quail / New Zealand bushwren / New Zealand thrush (wattlebird) / Nihoa finch / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / No common name / Noisy scrub-bird / Norfolk Island white-eye / Northern bald ibis / Northern Beardless-Tyrannulet / Northern Harrier / Northern pygmy-owl / Northern Saw-whet Owl / Nuttall's Woodpecker / O`ahu `alauahio / O'ahu 'Amakihi / Oahu elepaio / Oak Titmouse / Okinawa woodpecker / Olive Warbler / 'Oma'o / Orange-bellied parakeet / Orange-fronted parakeet / Oriental white stork / `O`u (honeycreeper) / Pacific slope Flycatcher / Palau fantail flycatcher / Palau Owl / Palila (honeycreeper) / Peruvian plantcutter / Phainopepla / Philippine cockatoo / Pink-headed duck / Pinyon Jay / Plains wanderer (=collared-hemipode) / Plumbeous Vireo / Pollen's vanga / Polynesian Starling / Ponape greater white-eye / Ponape mountain starling / Po`ouli (honeycreeper) / Prairie Falcon / Prairie Warbler / Puaiohi / Puerto Rican nightjar / Puerto Rican Oriole / Puerto Rican parrot / Puerto Rican Vireo / Pyrrhuloxia / Raso lark / Red-billed curassow / Red-billed Pigeon / red-breasted sapsucker / Red-browed parrot / Red-capped parrot / Red-crowned parrot / Red-faced Cormorant / Red-faced malkoha (cuckoo) / Red-faced Warbler / Red-necked parrot / Red-tailed parrot / Ridgeway's hawk / Rodrigues fody / Rose-throated Becard / Rota bridled white-eye / Rothschild's starling (myna) / Royal cinclodes / Rufous-crowned Sparrow / Rufous Hummingbird / Sagebrush Sparrow / Sage Thrasher / Salmon-crested cockatoo / Saltmarsh Sparrow / Scaled Quail / Scarlet-chested parakeet / Sclater's monal pheasant / Scott's Oriole / Sedge Wren / Semper's warbler (=wood) / Seychelles fody (weaver-finch) / Seychelles magpie-robin (thrush) / Seychelles paradise flycatcher / short-tailed hawk / short-tailed hawk / Sira curassow / Smith's Longspur / Socorro mockingbird / Solitary tinamou / Southern-helmeted curassow / Spotted Towhee / Sprague's pipit / St. Lucia parrot / Stresemann's bristlefront / St Vincent parrot / Tahiti flycatcher / Takahe / Takahe / Thick-billed Longspur / Thick-billed parrot / Tricolored Blackbird / Tristram's Storm Petrel / Truk greater white-eye / Truk monarch / Turquoise parakeet / Ulugura bush-shrike / Utila chachalaca / Van Dam's vanga / Varied Bunting / Vaux's swift / Verdin / Vinaceous-breasted parrot / Virginia's Warbler / Western bristlebird / Western Meadowlark / Western Screech Owl / Western tragopan pheasant / Western whipbird / Whiskered Screech-Owl / White-breasted guineafowl / White-breasted thrasher / White-browed tit-spinetail / White cockatoo / White-collared Seedeater / White-crowned Pigeon / White eared pheasant / White-naped Crane / White-necked crow / White-necked rockfowl / White-tailed Kite / White-tailed laurel Pigeon / White-tailed ptarmigan / White-tailed ptarmigan / White-tailed ptarmigan / White-winged cotinga / White-winged guan / Williamson's Sapsucker / Wrentit / Yellow-billed parrot / Yellow-browed toucanet / Yellow-crested cockatoo / Yellow-shouldered blackbird,Birds,"Wherever found; NA; Wherever found, except where listed as an experimental population; U.S.A. (Oregon, and specific portions of northern California and northwest Nevada); U.S.A. (specific portions of Arizona, Nevada, and Utah)-see 17.84(j); Western subspecies; Bi-State; Northern DPS: All lesser prairie-chickens north of a line starting at 37.9868 N, 105.0133 W, and ending at 31.7351 N, 98.3773 W, NAD83; Southern DPS: All lesser prairie-chickens south of a line starting at 37.9868 N, 105.0133 W, and ending at 31.7351 N, 98.3773 W, NAD83; Florida population; Mt. Rainier white-tailed ptarmigan; Rocky Mountains population; U.S. Population",FWS,EN,EN,TRUE
276546,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276546,Lutjanus peru,https://ecos.fws.gov/ecp/species/11735,Lutjanus peru,Species,Pacific Red Snapper,Fishes,NA,FWS,LC,LC,FALSE
477320,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=477320,Lontra (=Lutra) provocax,https://ecos.fws.gov/ecp/species/5120,Lutra canadensis provocax,Subspecies,Southern river otter,Mammals,Wherever found,FWS,EN,EN,FALSE
477316,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=477316,Lontra (=Lutra) felina,https://ecos.fws.gov/ecp/species/2193,Lutra felina,Species,Marine otter,Mammals,Wherever found,FWS,EN,EN,FALSE
422564,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422564,Malaclemys terrapin; Malaclemys terrapin pileata,https://ecos.fws.gov/ecp/species/12031,Malaclemys terrapin,Species,terrapin,Reptiles,NA; Wherever found,FWS,LC,LC,FALSE
159001,22683623,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159001,Megaceryle alcyon,https://ecos.fws.gov/ecp/species/9407,Megaceryle alcyon,Species,Belted Kingfisher,Birds,Wherever found,FWS,LC,LC,TRUE
225968,22697800,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225968,Megadyptes antipodes,https://ecos.fws.gov/ecp/species/4608,Megadyptes antipodes,Species,yellow-eyed penguin,Birds,Wherever found,FWS,TN,TN,FALSE
126430,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126430,Megalops atlanticus,https://ecos.fws.gov/ecp/species/11817,Megalops atlanticus,Species,Tarpon,Fishes,NA,FWS,LC,LC,FALSE
137092,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137092,Megaptera novaeangliae,https://ecos.fws.gov/ecp/species/7720,Megaptera novaeangliae,Species,Humpback whale,Mammals,East Australia DPS; Brazil DPS; Gabon/Southwest Africa DPS; Hawaii DPS; Oceania DPS; Southeast Africa/Madagascar DPS; Southeastern Pacific DPS; West Australia DPS; West Indies DPS; Arabian Sea DPS; Cape Verde Island/Northwest Africa; Central America DPS; Western North Pacific; Mexico DPS; Wherever found,NMFS,EN,EN,FALSE
1072749,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1072749,Megascolides macelfreshi,https://ecos.fws.gov/ecp/species/7569,Megascolides macelfreshi,Species,Oregon giant earthworm,Annelid Worms,Wherever found,FWS,LC,LC,FALSE
1484474,22680810,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484474,Melanerpes erythrocephalus,https://ecos.fws.gov/ecp/species/9398,Melanerpes erythrocephalus,Species,Red-headed Woodpecker,Birds,Wherever found,FWS,LC,LC,TRUE
137072,22724836,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137072,Melanitta fusca,https://ecos.fws.gov/ecp/species/10462,Melanitta fusca,Species,White-winged Scoter,Birds,Wherever found,FWS,LC,LC,FALSE
137073,22724879,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137073,Melanitta nigra,https://ecos.fws.gov/ecp/species/10413,Melanitta nigra,Species,Black Scoter,Birds,Wherever found,FWS,LC,LC,FALSE
159095,22680441,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159095,Melanitta perspicillata,https://ecos.fws.gov/ecp/species/10463,Melanitta perspicillata,Species,Surf Scoter,Birds,Wherever found,FWS,LC,LC,FALSE
712520,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712520,Melanorhinus boekei,https://ecos.fws.gov/ecp/species/11107,Melanorhinus boekei,Species,St. Maarten Pejerry,Fishes,NA,FWS,LC,LC,FALSE
420061,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=420061,Melongena sprucecreekensis,https://ecos.fws.gov/ecp/species/5169,Melongena corona,Species,Spruce Creek snail,Snails,Wherever found,FWS,LC,LC,FALSE
