dataset_id,category,scenario,year_min,year_max,depth,title,summary,variables
si_ssp119_2020_2100_depthmean,si,ssp119,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp126_2020_2100_depthmean,si,ssp126,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp245_2020_2100_depthmean,si,ssp245,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp370_2020_2100_depthmean,si,ssp370,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp460_2020_2100_depthmean,si,ssp460,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp585_2020_2100_depthmean,si,ssp585,2020,2100,depthmean,Bio-Oracle Silicate [depthMean] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_baseline_2000_2018_depthmin,si,baseline,2000,2018,depthmin,Bio-Oracle Silicate [depthMin] Baseline 2000-2018.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range"
si_ssp119_2020_2100_depthmin,si,ssp119,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp126_2020_2100_depthmin,si,ssp126,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp245_2020_2100_depthmin,si,ssp245,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp370_2020_2100_depthmin,si,ssp370,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp460_2020_2100_depthmin,si,ssp460,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp585_2020_2100_depthmin,si,ssp585,2020,2100,depthmin,Bio-Oracle Silicate [depthMin] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_baseline_2000_2018_depthsurf,si,baseline,2000,2018,depthsurf,Bio-Oracle Silicate [depthSurf] Baseline 2000-2018.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range"
si_ssp119_2020_2100_depthsurf,si,ssp119,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp126_2020_2100_depthsurf,si,ssp126,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp245_2020_2100_depthsurf,si,ssp245,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp370_2020_2100_depthsurf,si,ssp370,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp460_2020_2100_depthsurf,si,ssp460,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
si_ssp585_2020_2100_depthsurf,si,ssp585,2020,2100,depthsurf,Bio-Oracle Silicate [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
si_max (Maximum Silicate, MMol' 'M-3)
si_ltmax (Long-term maximum Silicate, MMol' 'M-3)
si_mean (Average Silicate, MMol' 'M-3)
si_ltmin (Long-term minimum Silicate, MMol' 'M-3)
si_min (Minimum Silicate, MMol' 'M-3)
si_range (Range Silicate, MMol' 'M-3)
si_sd (Standard deviation Silicate, MMol' 'M-3)
","si_ltmax, si_ltmin, si_max, si_mean, si_min, si_range, si_sd"
clt_baseline_2000_2020_depthsurf,clt,baseline,2000,2020,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] Baseline 2000-2020.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, (0 - 1))
clt_ltmax (Long-term maximum TotalCloudFraction, (0 - 1))
clt_mean (Average TotalCloudFraction, (0 - 1))
clt_ltmin (Long-term minimum TotalCloudFraction, (0 - 1))
clt_min (Minimum TotalCloudFraction, (0 - 1))
clt_range (Range TotalCloudFraction, (0 - 1))
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range"
clt_ssp119_2020_2100_depthsurf,clt,ssp119,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
clt_ssp126_2020_2100_depthsurf,clt,ssp126,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP126 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
clt_ssp245_2020_2100_depthsurf,clt,ssp245,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
clt_ssp370_2020_2100_depthsurf,clt,ssp370,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
clt_ssp460_2020_2100_depthsurf,clt,ssp460,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
clt_ssp585_2020_2100_depthsurf,clt,ssp585,2020,2100,depthsurf,Bio-Oracle TotalCloudFraction [depthSurf] SSP585 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
clt_max (Maximum TotalCloudFraction, 1)
clt_ltmax (Long-term maximum TotalCloudFraction, 1)
clt_mean (Average TotalCloudFraction, 1)
clt_ltmin (Long-term minimum TotalCloudFraction, 1)
clt_min (Minimum TotalCloudFraction, 1)
clt_range (Range TotalCloudFraction, 1)
clt_sd (Standard deviation TotalCloudFraction, 1)
","clt_ltmax, clt_ltmin, clt_max, clt_mean, clt_min, clt_range, clt_sd"
phyc_baseline_2000_2020_depthmax,phyc,baseline,2000,2020,depthmax,Bio-Oracle TotalPhytoplankton [depthMax] Baseline 2000-2020.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum TotalPhytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum TotalPhytoplankton, MMol' 'M-3)
phyc_mean (Average TotalPhytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum TotalPhytoplankton, MMol' 'M-3)
phyc_min (Minimum TotalPhytoplankton, MMol' 'M-3)
phyc_range (Range TotalPhytoplankton, MMol' 'M-3)
","phyc_ltmax, phyc_ltmin, phyc_max, phyc_mean, phyc_min, phyc_range"
phyc_ssp119_2020_2100_depthmax,phyc,ssp119,2020,2100,depthmax,Bio-Oracle TotalPhytoplankton [depthMax] SSP119 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum TotalPhytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum TotalPhytoplankton, MMol' 'M-3)
phyc_mean (Average TotalPhytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum TotalPhytoplankton, MMol' 'M-3)
phyc_min (Minimum TotalPhytoplankton, MMol' 'M-3)
phyc_range (Range TotalPhytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation TotalPhytoplankton, MMol' 'M-3)
","phyc_ltmax, phyc_ltmin, phyc_max, phyc_mean, phyc_min, phyc_range, phyc_sd"
phyc_ssp245_2020_2100_depthmax,phyc,ssp245,2020,2100,depthmax,Bio-Oracle TotalPhytoplankton [depthMax] SSP245 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum TotalPhytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum TotalPhytoplankton, MMol' 'M-3)
phyc_mean (Average TotalPhytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum TotalPhytoplankton, MMol' 'M-3)
phyc_min (Minimum TotalPhytoplankton, MMol' 'M-3)
phyc_range (Range TotalPhytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation TotalPhytoplankton, MMol' 'M-3)
","phyc_ltmax, phyc_ltmin, phyc_max, phyc_mean, phyc_min, phyc_range, phyc_sd"
phyc_ssp370_2020_2100_depthmax,phyc,ssp370,2020,2100,depthmax,Bio-Oracle TotalPhytoplankton [depthMax] SSP370 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum TotalPhytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum TotalPhytoplankton, MMol' 'M-3)
phyc_mean (Average TotalPhytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum TotalPhytoplankton, MMol' 'M-3)
phyc_min (Minimum TotalPhytoplankton, MMol' 'M-3)
phyc_range (Range TotalPhytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation TotalPhytoplankton, MMol' 'M-3)
","phyc_ltmax, phyc_ltmin, phyc_max, phyc_mean, phyc_min, phyc_range, phyc_sd"
phyc_ssp460_2020_2100_depthmax,phyc,ssp460,2020,2100,depthmax,Bio-Oracle TotalPhytoplankton [depthMax] SSP460 2020-2100.,"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
phyc_max (Maximum TotalPhytoplankton, MMol' 'M-3)
phyc_ltmax (Long-term maximum TotalPhytoplankton, MMol' 'M-3)
phyc_mean (Average TotalPhytoplankton, MMol' 'M-3)
phyc_ltmin (Long-term minimum TotalPhytoplankton, MMol' 'M-3)
phyc_min (Minimum TotalPhytoplankton, MMol' 'M-3)
phyc_range (Range TotalPhytoplankton, MMol' 'M-3)
phyc_sd (Standard deviation TotalPhytoplankton, MMol' 'M-3)
","phyc_ltmax, phyc_ltmin, phyc_max, phyc_mean, phyc_min, phyc_range, phyc_sd"
